team            , session_title, player_name                   , position             , distance_km, sprint_distance_m, duration_min, distance_in_speed_zone_1_km, distance_in_speed_zone_2_km, distance_in_speed_zone_3_km, distance_in_speed_zone_4_km, distance_in_speed_zone_5_km, top_speed, distance_per_min, position_group
UPDF            , MD23         , Asaph Ssegujja                , Attacking Midfielders,      2.1846,           383.465,  94.95      ,                      0.2538,                      0.8792,                      0.6681,                      0.3547, 0.0288                     ,   26.0962,      23.00789889, Attacking Midfielders
UPDF            , MD23         , Christopher Kamagu            , Wide Defenders       ,      9.0411,           733.561,  94.95      ,                      0.9935,                      4.8083,                      2.5058,                      0.6715, 0.062                      ,   28.2882,      95.21958926, Wide Defenders
UPDF            , MD23         , DENIS SEKITOLEKO              , Defenders            ,      8.0148,           513.026,  94.95      ,                      0.9514,                      4.7457,                      1.8045,                      0.441 , 0.072                      ,   29.1842,      84.4107425 , Defenders
UPDF            , MD23         , FRANK GLADISON MUGISA         , Attacking Midfielders,     11.118 ,           748.395,  94.95      ,                      0.6323,                      4.844 ,                      4.8933,                      0.732 , 0.0164                     ,   25.5202,     117.093207  , Attacking Midfielders
UPDF            , MD23         , Joseph Janjali                , Wide Midfielders     ,     11.2393,          1027.408,  94.95      ,                      0.7064,                      4.927 ,                      4.5784,                      0.9483, 0.0791                     ,   27.1202,     118.3707214 , Wide Midfielders
UPDF            , MD23         , KAKULE SWAIBU                 , Defenders            ,      9.8105,          1283.368,  94.95      ,                      0.9155,                      4.6479,                      2.9637,                      1.0615, 0.2218                     ,   30.8642,     103.3228015 , Defenders
UPDF            , MD23         , KALUMBA BRIAN                 , Forward              ,      2.0322,           106.42 ,  94.95      ,                      0.5387,                      0.8751,                      0.512 ,                      0.1064, 0                          ,   22.3522,      21.4028436 , Forward
UPDF            , MD23         , OCKEN EMMANUEL                , Wide Midfielders     ,      3.855 ,           663.072,  94.95      ,                      0.4248,                      1.3747,                      1.3924,                      0.6059, 0.0572                     ,   29.0082,      40.60031596, Wide Midfielders
UPDF            , MD23         , Rashid Faridi                 , Wide Midfielders     ,      7.4618,           751.518,  67.08333333,                      0.5028,                      3.8597,                      2.3478,                      0.6611, 0.0904                     ,   28.8482,     111.2318012 , Wide Midfielders
UPDF            , MD23         , Ronald Kayondo                , Central Midfielders  ,      9.732 ,           790.984,  94.95      ,                      0.8223,                      4.7616,                      3.3573,                      0.7396, 0.0513                     ,   29.0082,     102.4960506 , Central Midfielders
UPDF            , MD23         , Samuel Kayongo Ssekamatte     , Forward              ,      7.4829,           620.027,  88.55      ,                      0.856 ,                      4.0548,                      1.952 ,                      0.5014, 0.1186                     ,   31.8483,      84.50479955, Forward
UPDF            , MD24         , Christopher Kamagu            , Wide Defenders       ,      9.5767,           936.962,  95.25      ,                      0.8234,                      4.9574,                      2.8589,                      0.7864, 0.1505                     ,   31.6243,     100.5427822 , Wide Defenders
UPDF            , MD24         , DENIS SEKITOLEKO              , Defenders            ,      8.6413,           662.712,  95.25      ,                      1.0203,                      4.6668,                      2.2915,                      0.6334, 0.0292                     ,   27.2322,      90.72230971, Defenders
UPDF            , MD24         , Hussein Hassan Zzinda         , Attacking Midfielders,      8.0224,           678.347,  95.25      ,                      0.5275,                      3.6386,                      3.178 ,                      0.6199, 0.0584                     ,   27.1842,      84.22467192, Attacking Midfielders
UPDF            , MD24         , Joseph Janjali                , Wide Midfielders     ,     12.1617,          1477.707,  95.25      ,                      0.6228,                      4.9528,                      5.1084,                      1.4655, 0.0122                     ,   25.6802,     127.6818898 , Wide Midfielders
UPDF            , MD24         , KAKULE SWAIBU                 , Defenders            ,     10.5851,          1487.775,  95.25      ,                      0.8299,                      4.9728,                      3.2945,                      1.2501, 0.2376                     ,   31.1442,     111.1296588 , Defenders
UPDF            , MD24         , KALUMBA BRIAN                 , Forward              ,      3.5799,           455.02 ,  95.25      ,                      0.5167,                      1.6223,                      0.9858,                      0.381 , 0.074                      ,   29.8322,      37.58425197, Forward
UPDF            , MD24         , KITARA DANIEL                 , Wide Midfielders     ,      3.8445,           369.962,  95.25      ,                      0.4046,                      1.8563,                      1.2137,                      0.3393, 0.0306                     ,   31.3603,      40.36220472, Wide Midfielders
UPDF            , MD24         , OCKEN EMMANUEL                , Wide Midfielders     ,      5.4617,           879.278,  95.25      ,                      0.4046,                      2.4297,                      1.7481,                      0.7673, 0.1119                     ,   30.0962,      57.34068241, Wide Midfielders
UPDF            , MD24         , Ronald Kayondo                , Central Midfielders  ,     10.6818,           963.06 ,  95.25      ,                      0.7644,                      5.0691,                      3.8852,                      0.901 , 0.0621                     ,   27.6562,     112.1448819 , Central Midfielders
UPDF            , MD24         , Samson Andrew Kigozi          , Wide Midfielders     ,      6.0318,           377.284,  95.25      ,                      0.5962,                      3.4894,                      1.5688,                      0.343 , 0.0342                     ,   32.0403,      63.32598425, Wide Midfielders
UPDF            , MD24         , Samuel Kayongo Ssekamatte     , Forward              ,      8.9009,           621.925,  95.25      ,                      0.8858,                      4.7456,                      2.6475,                      0.5401, 0.0819                     ,   29.6562,      93.44776903, Forward
UPDF            , MD25         , Aggrey Kiirya                 , Defenders            ,      9.6021,          1008.413,  99.25      ,                      0.9733,                      4.8436,                      2.7768,                      0.7453, 0.2631                     ,   31.6963,      96.7465995 , Defenders
UPDF            , MD25         , Asaph Ssegujja                , Attacking Midfielders,      2.3862,           223.718,  99.25      ,                      0.3536,                      1.03  ,                      0.7789,                      0.2237, 0                          ,   23.6162,      24.04231738, Attacking Midfielders
UPDF            , MD25         , Bernard Muwanga               , Defenders            ,      9.177 ,           869.448,  99.25      ,                      1.1493,                      4.977 ,                      2.1814,                      0.7515, 0.118                      ,   29.8082,      92.46347607, Defenders
UPDF            , MD25         , Christopher Kamagu            , Wide Defenders       ,      9.4441,           962.67 ,  99.25      ,                      1.0333,                      4.8496,                      2.5986,                      0.855 , 0.1077                     ,   28.7282,      95.15465995, Wide Defenders
UPDF            , MD25         , FRANK GLADISON MUGISA         , Attacking Midfielders,     10.2838,           876.098,  99.25      ,                      0.5764,                      4.5076,                      4.3236,                      0.8522, 0.0239                     ,   26.1442,     103.6151134 , Attacking Midfielders
UPDF            , MD25         , Joseph Janjali                , Wide Midfielders     ,     12.2972,          1165.353,  99.25      ,                      0.6831,                      5.2718,                      5.177 ,                      1.0735, 0.0919                     ,   29.6802,     123.9012594 , Wide Midfielders
UPDF            , MD25         , KAKULE SWAIBU                 , Defenders            ,     10.4154,          1287.166,  99.25      ,                      0.8798,                      5.4745,                      2.7739,                      1.1348, 0.1525                     ,   29.4162,     104.9410579 , Defenders
UPDF            , MD25         , KITARA DANIEL                 , Wide Midfielders     ,      2.2484,           291.004,  99.25      ,                      0.2978,                      0.9856,                      0.6739,                      0.2314, 0.0596                     ,   28.7122,      22.65390428, Wide Midfielders
UPDF            , MD25         , OCKEN EMMANUEL                , Wide Midfielders     ,     11.8963,          1852.863,  99.25      ,                      0.7678,                      5.0605,                      4.215 ,                      1.542 , 0.3109                     ,   32.6163,     119.8619647 , Wide Midfielders
UPDF            , MD25         , Ronald Kayondo                , Central Midfielders  ,     11.449 ,          1364.959,  99.25      ,                      0.7484,                      5.4012,                      3.9344,                      1.2835, 0.0815                     ,   28.9442,     115.3551637 , Central Midfielders
UPDF            , MD25         , Samson Andrew Kigozi          , Wide Midfielders     ,      8.3922,           798.753,  99.25      ,                      0.8146,                      4.7102,                      2.0687,                      0.6837, 0.1151                     ,   30.2402,      84.55617128, Wide Midfielders
UPDF            , MD25         , Samuel Kayongo Ssekamatte     , Forward              ,     10.3855,          1141.96 ,  99.08333333,                      0.79  ,                      5.2741,                      3.1795,                      0.9818, 0.1601                     ,   31.5043,     104.8158116 , Forward
UPDF            , MD26         , Aggrey Kiirya                 , Defenders            ,      9.4815,           998.187, 100.9166667 ,                      1.1842,                      5.0494,                      2.2497,                      0.7786, 0.2196                     ,   31.2002,      93.95375723, Defenders
UPDF            , MD26         , Christopher Kamagu            , Wide Defenders       ,     10.3212,          1211.763, 100.9166667 ,                      0.9721,                      5.5525,                      2.5849,                      0.9414, 0.2705                     ,   33.4403,     102.2744839 , Wide Defenders
UPDF            , MD26         , DENIS SEKITOLEKO              , Defenders            ,      9.3151,           833.151, 100.9166667 ,                      1.1455,                      5.2304,                      2.106 ,                      0.6529, 0.1802                     ,   28.7202,      92.30487201, Defenders
UPDF            , MD26         , FRANK GLADISON MUGISA         , Attacking Midfielders,     10.8447,           728.035,  95.13333333,                      0.6966,                      5.1947,                      4.2253,                      0.6923, 0.0358                     ,   27.6482,     113.9947442 , Attacking Midfielders
UPDF            , MD26         , Joseph Janjali                , Wide Midfielders     ,     12.5987,          1136.428, 100.9166667 ,                      0.6445,                      5.6634,                      5.1543,                      1.0289, 0.1075                     ,   28.2162,     124.8426094 , Wide Midfielders
UPDF            , MD26         , KAKULE SWAIBU                 , Defenders            ,     10.8349,          1589.789, 100.8833333 ,                      0.9197,                      5.4001,                      2.9254,                      1.27  , 0.3198                     ,   31.2563,     107.4002974 , Defenders
UPDF            , MD26         , KALUMBA BRIAN                 , Forward              ,      2.4087,           183.569, 100.9166667 ,                      0.4921,                      1.09  ,                      0.643 ,                      0.1682, 0.0154                     ,   26.9602,      23.86820809, Forward
UPDF            , MD26         , OCKEN EMMANUEL                , Wide Midfielders     ,     10.5139,          1415.917,  86.7       ,                      0.5968,                      4.7302,                      3.771 ,                      1.2537, 0.1622                     ,   29.8082,     121.2675894 , Wide Midfielders
UPDF            , MD26         , Rashid Faridi                 , Wide Midfielders     ,      2.5925,           235.325, 100.9166667 ,                      0.4567,                      1.2257,                      0.6747,                      0.2187, 0.0166                     ,   26.4562,      25.6895128 , Wide Midfielders
UPDF            , MD26         , Ronald Kayondo                , Central Midfielders  ,     11.4828,           821.872, 100.8833333 ,                      0.7274,                      5.7169,                      4.2166,                      0.8212, 7.00E-04                   ,   23.6882,     113.8225673 , Central Midfielders
UPDF            , MD26         , Samson Andrew Kigozi          , Wide Midfielders     ,      9.1639,          1117.594,  95.01666667,                      1.1281,                      4.877 ,                      2.0411,                      0.8254, 0.2922                     ,   34.5683,      96.44518506, Wide Midfielders
UPDF            , MD26         , Samuel Kayongo Ssekamatte     , Forward              ,      9.0012,           779.506,  86.78333333,                      0.813 ,                      4.6782,                      2.7305,                      0.6895, 0.09                       ,   30.4402,     103.7203764 , Forward
UPDF            , MD28         , Asaph Ssegujja                , Attacking Midfielders,      2.6415,           324.519,  92.11666667,                      0.3034,                      1.1109,                      0.9027,                      0.2766, 0.0479                     ,   29.4162,      28.67559255, Attacking Midfielders
UPDF            , MD28         , Bernard Muwanga               , Defenders            ,      7.7752,           510.707,  92.11666667,                      1.0561,                      4.265 ,                      1.9433,                      0.4592, 0.0515                     ,   31.2243,      84.40600688, Defenders
UPDF            , MD28         , Christopher Tebandeke         , Wide Defenders       ,      9.1698,          1253.688,  92.11666667,                      0.8717,                      4.5599,                      2.4846,                      0.9404, 0.3133                     ,   31.9203,      99.54550389, Wide Defenders
UPDF            , MD28         , DENIS SEKITOLEKO              , Defenders            ,      7.2732,           335.762,  92.11666667,                      1.0365,                      4.32  ,                      1.581 ,                      0.3258, 0.01                       ,   25.6642,      78.95639587, Defenders
UPDF            , MD28         , FRANK GLADISON MUGISA         , Attacking Midfielders,      9.0818,           651.846,  82.68333333,                      0.6331,                      4.2031,                      3.5937,                      0.6448, 0.0071                     ,   25.0242,     109.838339  , Attacking Midfielders
UPDF            , MD28         , Hussein Hassan Zzinda         , Attacking Midfielders,     10.2165,           842.646,  92.06666667,                      0.7467,                      4.6592,                      3.9681,                      0.7966, 0.0461                     ,   27.1842,     110.9685011 , Attacking Midfielders
UPDF            , MD28         , Joseph Janjali                , Wide Midfielders     ,     11.3289,          1455.45 ,  92.11666667,                      0.6824,                      4.5706,                      4.6205,                      1.321 , 0.1345                     ,   28.5122,     122.9842591 , Wide Midfielders
UPDF            , MD28         , KAKULE SWAIBU                 , Defenders            ,      8.7192,           853.388,  92.11666667,                      1.0735,                      4.1681,                      2.6242,                      0.7723, 0.081                      ,   28.4882,      94.65388095, Defenders
UPDF            , MD28         , KALUMBA BRIAN                 , Forward              ,      8.2485,          1186.705,  82.43333333,                      0.9791,                      3.7167,                      2.3658,                      0.9935, 0.1932                     ,   31.3923,     100.0626769 , Forward
UPDF            , MD28         , OCKEN EMMANUEL                , Wide Midfielders     ,      8.1206,          1394.066,  79.68333333,                      0.5607,                      3.7049,                      2.4609,                      1.0158, 0.3783                     ,   31.6883,     101.9108973 , Wide Midfielders
UPDF            , MD28         , Samuel Kayongo Ssekamatte     , Forward              ,      8.6214,          1116.73 ,  92.11666667,                      0.9132,                      4.0486,                      2.5429,                      0.965 , 0.1518                     ,   29.8082,      93.59218382, Forward
UPDF            , MD29         , Aggrey Kiirya                 , Defenders            ,      4.1955,           219.256,  94.28333333,                      0.582 ,                      2.26  ,                      1.1344,                      0.1788, 0.0405                     ,   29.9682,      44.49885098, Defenders
UPDF            , MD29         , Asaph Ssegujja                , Attacking Midfielders,      3.7254,           443.888,  94.28333333,                      0.5239,                      1.6388,                      1.1189,                      0.3768, 0.0671                     ,   29.0082,      39.51281598, Attacking Midfielders
UPDF            , MD29         , Christopher Kamagu            , Wide Defenders       ,      8.6113,           958.19 ,  94.28333333,                      0.9484,                      4.3217,                      2.383 ,                      0.8062, 0.152                      ,   32.0963,      91.33427612, Wide Defenders
UPDF            , MD29         , DENIS SEKITOLEKO              , Defenders            ,      7.7957,           463.071,  94.28333333,                      0.9815,                      4.5515,                      1.7997,                      0.3926, 0.0705                     ,   27.5682,      82.68375464, Defenders
UPDF            , MD29         , FRANK GLADISON MUGISA         , Attacking Midfielders,      8.6314,           595.957,  77.65      ,                      0.4981,                      3.9575,                      3.5799,                      0.5772, 0.0188                     ,   26.1682,     111.1577592 , Attacking Midfielders
UPDF            , MD29         , Hussein Hassan Zzinda         , Attacking Midfielders,      2.3139,           206.775,  94.28333333,                      0.4339,                      0.9696,                      0.7036,                      0.1938, 0.013                      ,   25.8722,      24.54198338, Attacking Midfielders
UPDF            , MD29         , Joseph Janjali                , Wide Midfielders     ,     10.4861,           819.548,  94.28333333,                      0.7601,                      4.616 ,                      4.2904,                      0.7223, 0.0973                     ,   29.4402,     111.2190207 , Wide Midfielders
UPDF            , MD29         , KAKULE SWAIBU                 , Defenders            ,      9.4034,          1081.634,  94.28333333,                      0.9617,                      4.4325,                      2.9276,                      0.9688, 0.1129                     ,   29.4482,      99.73554888, Defenders
UPDF            , MD29         , KALUMBA BRIAN                 , Forward              ,      3.4255,           298.335,  94.28333333,                      0.639 ,                      1.6638,                      0.8244,                      0.2493, 0.0491                     ,   29.8082,      36.33197808, Forward
UPDF            , MD29         , KITARA DANIEL                 , Wide Midfielders     ,      6.7113,           808.559,  65.98333333,                      0.5827,                      3.3418,                      1.9781,                      0.6648, 0.1438                     ,   30.9762,     101.7120485 , Wide Midfielders
UPDF            , MD29         , Ronald Kayondo                , Central Midfielders  ,      9.632 ,           687.313,  94.28333333,                      0.8038,                      4.7838,                      3.3571,                      0.651 , 0.0362                     ,   26.8962,     102.1601556 , Central Midfielders
UPDF            , MD29         , Samson Andrew Kigozi          , Wide Midfielders     ,      6.0931,           503.213,  67.36666667,                      0.6297,                      3.4284,                      1.5316,                      0.4508, 0.0524                     ,   29.4002,      90.44680851, Wide Midfielders
UPDF            , MD29         , Samuel Kayongo Ssekamatte     , Forward              ,      8.1326,           864.316,  94.28333333,                      0.9227,                      3.9935,                      2.3522,                      0.7745, 0.0898                     ,   30.2402,      86.25702669, Forward
UPDF            , MD3          , Bernard Muwanga               , Defenders            ,      8.7306,           513.284, 103.1666667 ,                      1.3006,                      4.8522,                      2.0645,                      0.4263, 0.087                      ,   30.7682,      84.62617124, Defenders
UPDF            , MD3          , Christopher Kamagu            , Wide Defenders       ,     10.0363,           897.424, 103.1666667 ,                      1.0611,                      5.2336,                      2.8442,                      0.6672, 0.2302                     ,   32.6723,      97.28239095, Wide Defenders
UPDF            , MD3          , Christopher Tebandeke         , Wide Defenders       ,      9.9611,           919.136, 103.15      ,                      1.0374,                      5.2435,                      2.7612,                      0.7999, 0.1193                     ,   29.7122,      96.56907416, Wide Defenders
UPDF            , MD3          , FRANK GLADISON MUGISA         , Attacking Midfielders,      9.036 ,           744.778, 103.1666667 ,                      0.5343,                      4.1103,                      3.6466,                      0.7448, 0                          ,   23.9682,      87.58642973, Attacking Midfielders
UPDF            , MD3          , Henry Tenywa                  , Wide Defenders       ,      9.961 ,           562.231, 103.15      ,                      1.0666,                      5.1686,                      3.1637,                      0.5416, 0.0206                     ,   27.0882,      96.5681047 , Wide Defenders
UPDF            , MD3          , Hussein Hassan Zzinda         , Attacking Midfielders,      3.5111,           339.556, 103.15      ,                      0.4486,                      1.6053,                      1.1176,                      0.3074, 0.0322                     ,   28.1282,      34.03877848, Attacking Midfielders
UPDF            , MD3          , Joseph Janjali                , Wide Midfielders     ,      3.7998,           327.146, 103.1666667 ,                      0.5099,                      1.8812,                      1.0817,                      0.2959, 0.0313                     ,   28.4002,      36.83166397, Wide Midfielders
UPDF            , MD3          , Rashid Faridi                 , Wide Midfielders     ,      8.705 ,           789.279, 103.1666667 ,                      0.6963,                      4.3949,                      2.8245,                      0.7171, 0.0722                     ,   31.7683,      84.37802908, Wide Midfielders
UPDF            , MD3          , Ronald Kayondo                , Central Midfielders  ,     11.1464,           940.197, 103.15      ,                      0.8374,                      5.4421,                      3.9268,                      0.8776, 0.0626                     ,   28.9122,     108.0601066 , Central Midfielders
UPDF            , MD3          , Samson Andrew Kigozi          , Wide Midfielders     ,      9.0313,          1024.4  , 103.1666667 ,                      1.2106,                      4.7184,                      2.0779,                      0.8035, 0.2209                     ,   30.9762,      87.54087237, Wide Midfielders
UPDF            , MD3          , Samuel Kayongo Ssekamatte     , Forward              ,      9.9445,           991.963, 103.15      ,                      0.9382,                      5.0222,                      2.9922,                      0.897 , 0.0949                     ,   29.7282,      96.40814348, Forward
UPDF            , MD30         , Aggrey Kiirya                 , Defenders            ,      9.2135,           752.4  ,  93.53333333,                      0.9206,                      4.709 ,                      2.8316,                      0.6295, 0.123                      ,   30.2082,      98.50498931, Defenders
UPDF            , MD30         , Christopher Tebandeke         , Wide Defenders       ,      9.9788,          1368.821,  93.53333333,                      0.7678,                      5.0976,                      2.7447,                      1.1287, 0.2401                     ,   33.7043,     106.6870991 , Wide Defenders
UPDF            , MD30         , DENIS SEKITOLEKO              , Defenders            ,      8.6032,           649.464,  93.53333333,                      0.8716,                      5.0296,                      2.0525,                      0.5734, 0.0761                     ,   29.5922,      91.98004277, Defenders
UPDF            , MD30         , Enrique Lubwama               , Attacking Midfielders,      2.6713,           174.369,  93.53333333,                      0.3278,                      1.1196,                      1.0495,                      0.1701, 0.0043                     ,   25.2482,      28.5598717 , Attacking Midfielders
UPDF            , MD30         , FRANK GLADISON MUGISA         , Attacking Midfielders,      9.6108,           766.508,  79.9       ,                      0.5064,                      4.1665,                      4.1713,                      0.7165, 0.05                       ,   27.4402,     120.2853567 , Attacking Midfielders
UPDF            , MD30         , Hussein Hassan Zzinda         , Attacking Midfielders,      2.2814,           129.521,  93.53333333,                      0.2706,                      0.9037,                      0.9776,                      0.1295, 0                          ,   22.9442,      24.39130435, Attacking Midfielders
UPDF            , MD30         , Joseph Janjali                , Wide Midfielders     ,     10.1075,           927.42 ,  80.13333333,                      0.547 ,                      4.1425,                      4.4907,                      0.8767, 0.0507                     ,   28.3202,     126.1335275 , Wide Midfielders
UPDF            , MD30         , KALUMBA BRIAN                 , Forward              ,      8.3369,          1127.712,  79.96666667,                      0.8904,                      3.8685,                      2.4502,                      0.9006, 0.2272                     ,   30.8242,     104.2546895 , Forward
UPDF            , MD30         , KITARA DANIEL                 , Wide Midfielders     ,      2.3512,           255.252,  93.53333333,                      0.2431,                      1.1564,                      0.6965,                      0.2142, 0.0411                     ,   29.4562,      25.13756237, Wide Midfielders
UPDF            , MD30         , OCKEN EMMANUEL                , Wide Midfielders     ,     11.3372,          1571.809,  93.53333333,                      0.6476,                      5.1063,                      4.0115,                      1.2618, 0.3101                     ,   33.8403,     121.2102637 , Wide Midfielders
UPDF            , MD30         , Rashid Faridi                 , Wide Midfielders     ,      5.1513,           527.378,  93.53333333,                      0.4463,                      2.6305,                      1.5472,                      0.4544, 0.073                      ,   32.3043,      55.07448325, Wide Midfielders
UPDF            , MD30         , Ronald Kayondo                , Central Midfielders  ,     11.1564,          1161.559,  93.53333333,                      0.6453,                      4.867 ,                      4.4824,                      0.9986, 0.1629                     ,   30.1042,     119.277263  , Central Midfielders
UPDF            , MD30         , Samuel Kayongo Ssekamatte     , Forward              ,      9.2942,           941.534,  93.53333333,                      0.8622,                      4.6126,                      2.8779,                      0.7933, 0.1483                     ,   28.5842,      99.36778332, Forward
UPDF            , MD4          , Aggrey Kiirya                 , Defenders            ,      8.2506,           518.346,  99.5       ,                      1.1273,                      4.3353,                      2.2696,                      0.4605, 0.0578                     ,   28.2882,      82.92060302, Defenders
UPDF            , MD4          , Bernard Muwanga               , Defenders            ,      8.3023,           516.543,  99.5       ,                      1.1315,                      4.5479,                      2.1064,                      0.4573, 0.0593                     ,   29.4562,      83.44020101, Defenders
UPDF            , MD4          , Christopher Kamagu            , Wide Defenders       ,      9.6066,          1140.94 ,  99.5       ,                      1.0083,                      4.4113,                      3.046 ,                      0.9771, 0.1638                     ,   31.3203,      96.54874372, Wide Defenders
UPDF            , MD4          , MUDDE MUSA                    , Central Midfielders  ,      6.9442,           426.447,  78         ,                      0.6378,                      3.4454,                      2.4346,                      0.4058, 0.0206                     ,   27.1042,      89.02820513, Central Midfielders
UPDF            , MD4          , Ronald Kayondo                , Central Midfielders  ,     11.1113,          1632.862,  99.5       ,                      0.9078,                      4.557 ,                      4.0137,                      1.4667, 0.1662                     ,   32.2083,     111.6713568 , Central Midfielders
UPDF            , MD4          , Samson Andrew Kigozi          , Wide Midfielders     ,      8.6701,           956.432,  99.5       ,                      1.1139,                      4.509 ,                      2.0908,                      0.6469, 0.3095                     ,   32.8163,      87.13668342, Wide Midfielders
UPDF            , MD4          , Samuel Kayongo Ssekamatte     , Forward              ,      9.4367,          1548.128,  99.5       ,                      0.9769,                      4.4804,                      2.4313,                      1.2322, 0.316                      ,   31.1923,      94.84120603, Forward
UPDF            , MD5          , Aggrey Kiirya                 , Defenders            ,      9.07  ,           712.53 , 102.25      ,                      1.1954,                      4.9502,                      2.2119,                      0.643 , 0.0695                     ,   27.3522,      88.70415648, Defenders
UPDF            , MD5          , Bashir Kabuye                 , Attacking Midfielders,     10.6278,           976.028,  82.48333333,                      0.4596,                      4.6315,                      4.5607,                      0.8403, 0.1357                     ,   28.0722,     128.8478481 , Attacking Midfielders
UPDF            , MD5          , Bernard Muwanga               , Defenders            ,      9.0855,           567.924, 102.25      ,                      1.2078,                      5.2522,                      2.0575,                      0.5196, 0.0483                     ,   28.1602,      88.85574572, Defenders
UPDF            , MD5          , Christopher Tebandeke         , Wide Defenders       ,     10.2994,          1082.109, 102.25      ,                      0.9629,                      5.4824,                      2.7719,                      0.8404, 0.2417                     ,   31.9363,     100.7276284 , Wide Defenders
UPDF            , MD5          , Enrique Lubwama               , Attacking Midfielders,      2.8638,           245.972, 102.25      ,                      0.3354,                      1.2253,                      1.0571,                      0.2305, 0.0155                     ,   26.8002,      28.00782396, Attacking Midfielders
UPDF            , MD5          , FRANK GLADISON MUGISA         , Attacking Midfielders,     11.7447,          1337.107, 102.25      ,                      0.6856,                      5.3143,                      4.4078,                      1.2291, 0.108                      ,   31.0562,     114.8625917 , Attacking Midfielders
UPDF            , MD5          , Joseph Janjali                , Wide Midfielders     ,      2.8724,           362.646, 102.25      ,                      0.446 ,                      1.3337,                      0.73  ,                      0.3423, 0.0203                     ,   26.8802,      28.09193154, Wide Midfielders
UPDF            , MD5          , KAKULE SWAIBU                 , Defenders            ,     10.0097,          1612.844,  82.83333333,                      0.6233,                      4.3486,                      3.4248,                      1.3973, 0.2156                     ,   32.2243,     120.8414487 , Defenders
UPDF            , MD5          , OCKEN EMMANUEL                , Wide Midfielders     ,     10.4518,          1126.295, 102.25      ,                      0.9963,                      5.3556,                      2.9736,                      1.0075, 0.1187                     ,   29.3682,     102.2180929 , Wide Midfielders
UPDF            , MD5          , Rashid Faridi                 , Wide Midfielders     ,      8.9276,          1019.444,  83.28333333,                      0.7585,                      4.5361,                      2.6136,                      0.861 , 0.1584                     ,   30.2962,     107.1955173 , Wide Midfielders
UPDF            , MD5          , Ronald Kayondo                , Central Midfielders  ,     11.2623,          1062.94 , 102.25      ,                      0.8661,                      5.2604,                      4.0729,                      1.0088, 0.0541                     ,   27.8242,     110.1447433 , Central Midfielders
UPDF            , MD5          , Samuel Kayongo Ssekamatte     , Forward              ,     10.5214,          1272.622,  98.38333333,                      0.8691,                      5.0324,                      3.3473,                      1.0541, 0.2185                     ,   30.4482,     106.9429104 , Forward
UPDF            , MD5          , Shakibu Mayanja               , Wide Midfielders     ,      2.9954,           472.247, 102.25      ,                      0.3493,                      1.2338,                      0.9401,                      0.3701, 0.1022                     ,   32.5443,      29.29486553, Wide Midfielders
UPDF            , MD6          , Aggrey Kiirya                 , Defenders            ,      7.9283,           712.419,  97.26666667,                      1.0823,                      4.4242,                      1.7093,                      0.5896, 0.1228                     ,   30.3442,      81.51096642, Defenders
UPDF            , MD6          , Bashir Kabuye                 , Attacking Midfielders,      9.0372,           846.137,  75.51666667,                      0.3874,                      4.6736,                      3.1301,                      0.7123, 0.1338                     ,   27.9842,     119.6715957 , Attacking Midfielders
UPDF            , MD6          , Bernard Muwanga               , Defenders            ,      8.6703,           664.043,  97.26666667,                      1.0266,                      4.8356,                      2.1441,                      0.5706, 0.0934                     ,   29.3122,      89.1394791 , Defenders
UPDF            , MD6          , Christopher Kamagu            , Wide Defenders       ,      9.305 ,           930.58 ,  97.26666667,                      0.9416,                      4.5359,                      2.8969,                      0.7736, 0.1569                     ,   31.0883,      95.66483893, Wide Defenders
UPDF            , MD6          , Christopher Tebandeke         , Wide Defenders       ,      9.7303,          1121.254,  97.26666667,                      0.8805,                      4.6492,                      3.0793,                      0.8877, 0.2336                     ,   32.1043,     100.0373544 , Wide Defenders
UPDF            , MD6          , FRANK GLADISON MUGISA         , Attacking Midfielders,     10.8284,           824.04 ,  97.26666667,                      0.6545,                      5.3654,                      3.9844,                      0.7706, 0.0535                     ,   27.0082,     111.3269363 , Attacking Midfielders
UPDF            , MD6          , Joseph Janjali                , Wide Midfielders     ,     10.2725,          1116.977,  90.08333333,                      0.7056,                      4.6662,                      3.7838,                      1.0172, 0.0998                     ,   31.2002,     114.0333025 , Wide Midfielders
UPDF            , MD6          , KALUMBA BRIAN                 , Forward              ,      3.0009,           401.555,  97.26666667,                      0.459 ,                      1.4023,                      0.738 ,                      0.3251, 0.0765                     ,   30.1922,      30.85229609, Forward
UPDF            , MD6          , Ronald Kayondo                , Central Midfielders  ,     10.354 ,           986.967,  97.26666667,                      0.765 ,                      5.1816,                      3.4206,                      0.8894, 0.0975                     ,   30.4482,     106.449623  , Central Midfielders
UPDF            , MD6          , Samson Andrew Kigozi          , Wide Midfielders     ,      7.9316,           787.477,  90.8       ,                      0.8247,                      4.5331,                      1.7864,                      0.5192, 0.2683                     ,   30.8802,      87.35242291, Wide Midfielders
UPDF            , MD6          , Samuel Kayongo Ssekamatte     , Forward              ,      8.6465,           826.008,  97.26666667,                      0.9185,                      4.7423,                      2.1595,                      0.6415, 0.1845                     ,   31.1282,      88.89479095, Forward
UPDF            , MD7          , Aggrey Kiirya                 , Defenders            ,      7.3743,           901.011, 100.45      ,                      0.7107,                      3.926 ,                      1.8367,                      0.6846, 0.2164                     ,   31.6003,      73.41264311, Defenders
