p_name,club_for,club_against,player_club_,match_day,general_position,player_position,result,location,duration,distance_km,sprint_distance_m,power_plays,energy_kcal,impacts,player_load,power_score_wkg,work_ratio,top_speed_kmh,max_acceleration_mss,max_deceleration_mss,distance_per_min_mmin,accelerations_zone_count:_1__2_mss,accelerations_zone_count:_2__3_mss,accelerations_zone_count:_3__4_mss,accelerations_zone_count:_>_4_mss,deceleration_zone_count:_1__2_mss,deceleration_zone_count:_2__3_mss,deceleration_zone_count:_3__4_mss,deceleration_zone_count:_>_4_mss,distance_in_acceleration_zones:_0__1_mss_km,distance_in_acceleration_zones:_1__2_mss_km,distance_in_acceleration_zones:_2__3_mss_km,distance_in_acceleration_zones:_3__4_mss_km,distance_in_acceleration_zones:_>_4_mss_km,distance_in_deceleration_zones:_0__1_mss_km,distance_in_deceleration_zones:_1__2_mss_km,distance_in_deceleration_zones:_2__3_mss_km,distance_in_deceleration_zones:_3__4_mss_km,distance_in_deceleration_zones:_>_4_mss_km,distance_in_power_zone:_0__5_wkg_km,distance_in_power_zone:_10__15_wkg_km,distance_in_power_zone:_15__20_wkg_km,distance_in_power_zone:_20__25_wkg_km,distance_in_power_zone:_25__30_wkg_km,distance_in_power_zone:_30__35_wkg_km,distance_in_power_zone:_35__40_wkg_km,distance_in_power_zone:_40__45_wkg_km,distance_in_power_zone:_45__50_wkg_km,distance_in_power_zone:_5__10_wkg_km,distance_in_power_zone:_>_50_wkg_km,distance_in_speed_zone_1_km,distance_in_speed_zone_2_km,distance_in_speed_zone_3_km,distance_in_speed_zone_4_km,distance_in_speed_zone_5_km,impact_zones:_3__5_g_impacts,impact_zones:_5__10_g_impacts,power_play_duration_zones:_2.5__5_s_power_plays,power_play_duration_zones:_5__7.5_s_power_plays,power_play_duration_zones:_7.5__10_s_power_plays,power_play_duration_zones:_>_10_s_power_plays,time_in_acceleration_zones:_0__1_mss_secs,time_in_acceleration_zones:_1__2_mss_secs,time_in_acceleration_zones:_2__3_mss_secs,time_in_acceleration_zones:_3__4_mss_secs,time_in_acceleration_zones:_>_4_mss_secs,time_in_deceleration_zones:_0__1_mss_secs,time_in_deceleration_zones:_1__2_mss_secs,time_in_deceleration_zones:_2__3_mss_secs,time_in_deceleration_zones:_3__4_mss_secs,time_in_deceleration_zones:_>_4_mss_secs,time_in_hr_load_zone_0%__60%_max_hrsecs,time_in_power_zone:_0__5_wkg_secs,time_in_power_zone:_10__15_wkg_secs,time_in_power_zone:_15__20_wkg_secs,time_in_power_zone:_20__25_wkg_secs,time_in_power_zone:_25__30_wkg_secs,time_in_power_zone:_30__35_wkg_secs,time_in_power_zone:_35__40_wkg_secs,time_in_power_zone:_40__45_wkg_secs,time_in_power_zone:_45__50_wkg_secs,time_in_power_zone:_5__10_wkg_secs,time_in_power_zone:_>_50_wkg_secs,time_in_speed_zone_1_secs,time_in_speed_zone_2_secs,time_in_speed_zone_3_secs,time_in_speed_zone_4_secs,time_in_speed_zone_5_secs
Asia Kakai,Amus College Wfc,Rines Ss Wfc,Amus College Wfc,Wmd13,Midfielders,Dm,Win,Home,96.13333333333333,7.9526,427.451,38.0,802.9445000000001,5.0,394.0801,12.9916,65.8993,26.1522,5.4089,6.8534,82.72468793342581,200.0,140.0,57.0,12.0,163.0,112.0,64.0,48.0,3.1079,0.6346,0.1594,0.030699999999999998,0.0037,3.1201999999999996,0.5529999999999999,0.2021,0.1047,0.0363,1.9495,1.3978,0.8186,0.4598,0.2788,0.1622,0.0965,0.0437,0.030100000000000002,2.6719,0.0437,1.0335999999999999,4.771599999999999,1.7199999999999998,0.41359999999999997,0.0138,192.0,5.0,22.0,12.0,4.0,0.0,2550.2,317.29999999999995,77.6,18.4,2.2,2419.7,267.1,79.6,35.2,11.3,5778.5,3070.6000000000004,517.1,241.10000000000002,119.19999999999999,68.2,39.8,23.5,10.7,7.2,1670.1,11.1,2298.1,2943.9,461.6,73.1,1.9
Auki Kigongo,Uganda Martyrs Lubaga Wfc,Amus College Wfc,Uganda Martyrs Lubaga Wfc,Wmd7,Defenders,Lb,Draw,Away,107.86666666666667,9.6727,687.991,56.0,969.9807,15.0,399.64099999999996,13.9628,72.136,29.4082,6.0356,7.4519,89.67274412855377,186.0,112.0,57.0,22.0,158.0,95.0,50.0,67.0,3.9591,0.6467,0.1681,0.0432,0.0085,3.9292,0.5519000000000001,0.2057,0.0895,0.0707,2.0887000000000002,2.1092,1.1408999999999998,0.6157,0.3691,0.2033,0.1376,0.0858,0.0462,2.7895,0.0867,1.0772,5.3236,2.5839,0.6252,0.0629,138.0,15.0,29.0,22.0,4.0,1.0,3003.3999999999996,270.9,72.0,21.8,5.2,2772.3999999999996,227.0,70.4,28.4,19.5,6490.799999999999,3352.7,746.4000000000001,320.6,150.4,83.80000000000001,44.900000000000006,31.1,19.299999999999997,11.1,1708.1999999999998,22.5,2496.9,3180.8999999999996,695.3,109.6,8.3
Auki Kigongo,Uganda Martyrs Lubaga Wfc,Fc Tooro Queens,Uganda Martyrs Lubaga Wfc,Wmd13,Defenders,Lb,Win,Away,105.48333333333333,10.1439,635.153,52.0,1004.8008,1.0,442.0836,14.7459,81.1922,25.1042,4.9334,6.5912,96.16590298625376,196.0,138.0,43.0,6.0,185.0,117.0,64.0,33.0,4.1528,0.6731,0.1436,0.0279,0.0029000000000000002,4.219,0.6114999999999999,0.2126,0.0754,0.0252,1.7045,2.5493,1.7092,0.79,0.35350000000000004,0.16920000000000002,0.1085,0.0697,0.025300000000000003,2.6297,0.0351,0.8468,5.146699999999999,3.5153,0.6287,0.0064,148.0,1.0,24.0,18.0,7.0,3.0,2983.5,295.7,70.6,14.9,2.0,2646.2,251.0,77.8,24.4,8.3,6374.2,3038.6,891.3,468.29999999999995,191.2,82.3,39.3,25.299999999999997,16.9,6.199999999999999,1605.6,9.399999999999999,2316.8,2998.6000000000004,945.9,112.19999999999999,0.9
Auki Kigongo,Uganda Martyrs Lubaga Wfc,Fc Tooro Queens,Uganda Martyrs Lubaga Wfc,Wmd3,Defenders,Lb,Draw,Away,100.36666666666667,8.5625,553.639,48.0,869.6398,7.0,375.55060000000003,13.3989,64.861,27.0962,6.1156,7.5423,85.31218864164728,165.0,129.0,58.0,27.0,158.0,115.0,58.0,49.0,3.4408000000000003,0.5768,0.18180000000000002,0.0467,0.011,3.3594999999999997,0.5940000000000001,0.2227,0.0878,0.041299999999999996,2.1174999999999997,1.7690000000000001,0.9505000000000001,0.5322,0.3032,0.1571,0.0963,0.0658,0.051699999999999996,2.4333,0.086,1.1176,4.8052,2.086,0.5275,0.0261,108.0,7.0,29.0,12.0,6.0,1.0,2714.2,265.5,82.1,24.6,6.8999999999999995,2564.7,254.8,79.8,29.1,12.3,6033.8,3300.5,638.7,272.2,131.89999999999998,70.6,37.4,23.700000000000003,15.2,12.4,1508.6,22.8,2453.4,2921.0,562.7,93.30000000000001,3.5999999999999996
Auki Kigongo,Uganda Martyrs Lubaga Wfc,Kampala Queens Fc,Uganda Martyrs Lubaga Wfc,Wmd12,Defenders,Lb,Loss,Home,106.21666666666667,9.0517,576.341,42.0,898.2943,4.0,398.529,13.1451,67.8547,26.7362,4.8334,7.9001,85.21920602541975,193.0,116.0,51.0,7.0,146.0,121.0,69.0,32.0,3.8024,0.5926,0.1371,0.033,0.0037,3.5753,0.5736,0.21799999999999997,0.07980000000000001,0.036,2.0362999999999998,2.0556,1.1054,0.5074000000000001,0.2978,0.188,0.089,0.0737,0.0429,2.5997,0.0557,1.1048,5.0685,2.3021000000000003,0.5121,0.06420000000000001,135.0,4.0,18.0,20.0,3.0,1.0,3004.5,279.29999999999995,68.69999999999999,16.8,2.0,2651.9,252.3,81.69999999999999,26.4,10.5,6394.0,3441.7,738.3,316.7,128.5,65.8,40.0,20.799999999999997,16.6,9.2,1603.9,12.600000000000001,2655.0,3017.7,624.2,88.4,8.799999999999999
Auki Kigongo,Uganda Martyrs Lubaga Wfc,Kampala Queens Fc,Uganda Martyrs Lubaga Wfc,Wmd4,Defenders,Lb,Draw,Away,96.38333333333333,7.8072,663.174,49.0,785.8341,2.0,325.6456,12.6111,57.9271,28.4802,5.6356,8.1645,81.00155628566489,146.0,97.0,47.0,18.0,132.0,88.0,37.0,45.0,3.149,0.5174,0.16510000000000002,0.0365,0.0060999999999999995,3.1527000000000003,0.446,0.2084,0.0805,0.045399999999999996,2.2245,1.5331000000000001,0.7606,0.43720000000000003,0.29,0.1745,0.1208,0.08549999999999999,0.0508,2.0358,0.0944,1.2485,4.2377,1.6578,0.5818,0.0814,122.0,2.0,26.0,20.0,2.0,1.0,2711.2,221.2,65.4,17.299999999999997,3.4,2482.8999999999996,184.6,69.19999999999999,23.9,12.8,5791.799999999999,3479.0,555.4,220.9,105.4,62.2,36.8,26.4,18.5,11.3,1252.9,23.1,2640.9,2590.7,447.6,101.80000000000001,10.9
Auki Kigongo,Uganda Martyrs Lubaga Wfc,Kawempe Muslim Lfc,Uganda Martyrs Lubaga Wfc,Wmd10,Defenders,Lb,Loss,Home,105.56666666666666,8.8955,432.206,44.0,883.6532,5.0,384.22799999999995,12.9672,65.3472,26.8642,5.4556,6.7371,84.2642879696874,185.0,99.0,45.0,24.0,127.0,104.0,64.0,36.0,3.6366,0.5385,0.1478,0.0415,0.0098,3.7168,0.48460000000000003,0.2065,0.0762,0.0373,2.1790000000000003,2.0506,1.0958,0.5015000000000001,0.252,0.1269,0.0882,0.054900000000000004,0.032100000000000004,2.4484,0.0665,1.0876000000000001,5.0658,2.3098,0.41969999999999996,0.0124,126.0,5.0,28.0,9.0,6.0,1.0,2989.2,246.7,64.6,21.200000000000003,5.7,2687.6,204.3,79.19999999999999,25.6,11.4,6335.5,3531.1,735.0999999999999,305.29999999999995,124.5,61.0,31.4,21.3,14.399999999999999,7.7,1485.6,18.1,2599.7,3036.2,622.8,75.1,1.7
Auki Kigongo,Uganda Martyrs Lubaga Wfc,Lady Doves Fc,Uganda Martyrs Lubaga Wfc,Wmd8,Defenders,Lb,Win,Home,97.41666666666666,9.0488,439.961,39.0,893.1517,3.0,418.40509999999995,14.1676,77.2125,25.6162,5.1314,7.2149,92.88759623609923,222.0,106.0,33.0,12.0,176.0,101.0,60.0,36.0,3.8269,0.5813999999999999,0.1193,0.0219,0.0043,3.6976,0.4973,0.1896,0.07730000000000001,0.0334,1.9384000000000001,2.4523,1.1282,0.4628,0.2618,0.1533,0.0917,0.0521,0.0343,2.4335,0.040400000000000005,0.9870000000000001,5.2034,2.4185,0.4248,0.015099999999999999,237.0,3.0,22.0,13.0,2.0,2.0,2786.0,252.8,52.599999999999994,11.2,2.7,2463.0,206.9,67.6,24.9,9.9,5877.4,2962.6000000000004,878.8,327.8,117.5,59.0,35.7,20.7,12.4,8.1,1444.1,10.9,2149.4,2983.8999999999996,667.6,74.6,2.0999999999999996
Auki Kigongo,Uganda Martyrs Lubaga Wfc,Makerere University Wfc,Uganda Martyrs Lubaga Wfc,Wmd11,Defenders,Lb,Loss,Home,110.76666666666667,8.3841,480.627,48.0,831.4459,5.0,363.8252,11.6289,53.4828,28.7362,5.3512,7.163,75.69154378573579,152.0,106.0,44.0,12.0,128.0,100.0,43.0,38.0,3.4177999999999997,0.5488999999999999,0.16299999999999998,0.0339,0.0031999999999999997,3.4403,0.4679,0.1893,0.0718,0.0479,2.4109,1.6059999999999999,0.8445,0.4603,0.2563,0.1389,0.08879999999999999,0.0617,0.0526,2.3826,0.08149999999999999,1.2218,4.8369,1.8448,0.4494,0.0313,142.0,5.0,29.0,16.0,3.0,0.0,3248.7,238.70000000000002,68.4,17.2,2.0,2795.5,201.0,66.8,21.9,13.2,6673.2,4093.6000000000004,579.9000000000001,240.29999999999998,114.69999999999999,60.900000000000006,32.3,21.299999999999997,14.4,12.5,1485.0,18.5,3077.6,3016.9,495.6,79.1,4.2
Auki Kigongo,Uganda Martyrs Lubaga Wfc,Olila Hs Wfc,Uganda Martyrs Lubaga Wfc,Wmd9,Defenders,Lb,Loss,Away,95.01666666666667,8.1355,437.219,37.0,801.4522,13.0,353.03999999999996,12.9312,60.411199999999994,25.6322,5.4312,6.5734,85.6218207332047,159.0,91.0,48.0,11.0,121.0,100.0,55.0,33.0,3.4112,0.5013,0.1273,0.0314,0.0052,3.3196000000000003,0.45189999999999997,0.18159999999999998,0.0717,0.0342,2.3174,1.6958,0.9319,0.4417,0.242,0.14479999999999998,0.0811,0.0574,0.028999999999999998,2.1371,0.0575,1.0028,4.6928,2.0027,0.41769999999999996,0.0194,208.0,13.0,21.0,11.0,5.0,0.0,2758.6,212.7,56.1,15.2,3.0,2430.3,193.5,61.2,22.6,10.0,5763.1,3311.0,600.3,267.0,111.9,55.6,33.8,19.3,13.7,6.6,1329.2,14.8,2185.3,2955.7,546.0999999999999,73.4,2.7
Auki Kigongo,Uganda Martyrs Lubaga Wfc,Rines Ss Wfc,Uganda Martyrs Lubaga Wfc,Wmd6,Defenders,Lb,Draw,Home,96.43333333333334,8.633700000000001,634.35,53.0,859.5462,7.0,366.9921,13.805399999999999,70.3868,25.9522,4.9512,7.5645,89.53024541997927,168.0,102.0,49.0,18.0,139.0,97.0,52.0,46.0,3.5959000000000003,0.5427,0.1428,0.0386,0.0033,3.464,0.5204,0.2056,0.0805,0.04,1.9364,1.8388,0.9758,0.502,0.32930000000000004,0.1936,0.12040000000000001,0.0585,0.0409,2.5765000000000002,0.061399999999999996,0.9389000000000001,4.9415,2.119,0.604,0.030400000000000003,116.0,7.0,32.0,14.0,4.0,3.0,2660.6,242.6,67.2,20.5,2.0,2465.9,218.5,71.9,25.8,11.600000000000001,5786.4,2949.8,660.9,279.6,120.4,72.30000000000001,42.400000000000006,27.0,13.7,10.4,1594.3,15.8,2104.0,2999.5,573.0,105.9,4.2
Auki Kigongo,Uganda Martyrs Lubaga Wfc,She Corporates Fc,Uganda Martyrs Lubaga Wfc,Wmd1,Defenders,Lb,Loss,Home,97.86666666666667,8.4688,352.76800000000003,39.0,842.9187,17.0,398.3833,13.3233,73.07,26.3202,4.7689,8.0297,86.53405994550407,204.0,114.0,42.0,17.0,187.0,96.0,56.0,34.0,3.4742,0.552,0.1341,0.0335,0.0053,3.4713000000000003,0.519,0.1795,0.0724,0.027500000000000004,1.7443,2.1829,1.0668,0.45399999999999996,0.2046,0.1137,0.072,0.055999999999999994,0.026500000000000003,2.496,0.0521,0.8701000000000001,5.0759,2.1698,0.33730000000000004,0.015399999999999999,205.0,17.0,24.0,12.0,2.0,1.0,2846.4,270.2,65.69999999999999,17.9,3.1,2395.9,228.5,68.6,24.6,9.1,5929.9,3098.7,790.7,309.79999999999995,114.6,51.699999999999996,27.4,17.5,13.2,6.699999999999999,1485.8,13.9,2361.8,2911.7,594.0,60.400000000000006,2.1
Auki Kigongo,Uganda Martyrs Lubaga Wfc,She Corporates Fc,Uganda Martyrs Lubaga Wfc,Wmd15,Defenders,Lb,Win,Away,95.35,7.3698,330.217,38.0,723.6697,18.0,337.30899999999997,11.5717,62.72370000000001,24.8802,5.0037,7.4178,77.29208180388044,163.0,81.0,34.0,8.0,134.0,73.0,49.0,28.0,3.0895,0.45289999999999997,0.0984,0.0208,0.0034999999999999996,3.0850999999999997,0.4012,0.1384,0.0513,0.028700000000000003,1.5147,1.8371,1.0611000000000002,0.4678,0.2248,0.09709999999999999,0.0586,0.034,0.0199,2.0116,0.0429,0.7521,4.0274,2.2599,0.323,0.0072,185.0,18.0,22.0,13.0,2.0,1.0,3102.4,204.7,44.4,10.8,2.2,2116.8,171.8,48.5,16.3,8.3,5726.0,3329.8,647.9,294.5,116.1,52.599999999999994,23.700000000000003,14.3,8.2,5.3,1222.9,10.9,2683.2,2370.9,613.2,57.9,1.0
Auki Kigongo,Uganda Martyrs Lubaga Wfc,She Maroons Fc,Uganda Martyrs Lubaga Wfc,Wmd14,Defenders,Lb,Win,Home,107.51666666666667,9.6142,391.746,44.0,952.8494000000001,3.0,441.9229,13.6682,72.94919999999999,25.9362,5.3213,6.6001,89.42055495272052,229.0,118.0,41.0,24.0,220.0,110.0,60.0,37.0,3.9847,0.5733,0.1422,0.0374,0.009600000000000001,3.9890000000000003,0.5687,0.1955,0.0898,0.024,2.0657,2.5414,1.2671000000000001,0.5346,0.2545,0.1114,0.08579999999999999,0.0481,0.027999999999999997,2.6184000000000003,0.0594,1.1298,5.3547,2.738,0.3789,0.0129,193.0,3.0,28.0,11.0,3.0,2.0,3027.4,273.2,69.0,20.4,5.1,2730.3,253.3,74.5,28.700000000000003,7.699999999999999,6489.5,3359.6,902.3,360.9,134.5,61.1,28.8,21.1,11.9,7.1,1585.8,16.5,2567.4,3102.8,750.1,67.5,1.8
Auki Kigongo,Uganda Martyrs Lubaga Wfc,She Maroons Fc,Uganda Martyrs Lubaga Wfc,Wmd2,Defenders,Lb,Loss,Away,104.81666666666666,9.697199999999999,534.649,50.0,961.4253,10.0,431.3725,14.201699999999999,77.2414,25.2962,5.4186,7.1419,92.51582127524247,233.0,102.0,40.0,22.0,183.0,95.0,53.0,43.0,4.1406,0.5779,0.1308,0.0382,0.0101,3.9326999999999996,0.5612,0.19090000000000001,0.07780000000000001,0.0369,1.8178,2.6060999999999996,1.3075,0.6655,0.3042,0.1482,0.07769999999999999,0.0476,0.0288,2.6269,0.0668,0.9333,5.3870000000000005,2.8423,0.5218,0.012799999999999999,222.0,10.0,27.0,18.0,3.0,2.0,3048.0,258.0,58.8,20.6,6.3,2593.7,229.29999999999998,68.9,26.2,11.0,6320.6,3128.0,926.9000000000001,368.4,159.7,70.1,35.0,19.0,12.0,7.0,1576.2,18.5,2383.7,3068.9,771.3,95.1,1.8
Auki Kigongo,Uganda Martyrs Lubaga Wfc,Wakiso Hill Wfc,Uganda Martyrs Lubaga Wfc,Wmd5,Defenders,Lb,Draw,Away,103.78333333333333,7.4891000000000005,376.791,36.0,751.5387,7.0,332.7122,11.1545,47.1074,25.8242,6.0267,6.4045,72.1609121567368,176.0,102.0,44.0,31.0,163.0,93.0,54.0,40.0,2.9703,0.5091,0.1318,0.038400000000000004,0.0126,3.0380000000000003,0.5078,0.1704,0.07880000000000001,0.032100000000000004,2.6128,1.3172,0.7737,0.42589999999999995,0.212,0.1223,0.0676,0.0504,0.0326,1.8161999999999998,0.0584,1.5184,3.9907,1.6034000000000002,0.3653,0.0115,124.0,7.0,20.0,15.0,1.0,0.0,2976.6,234.7,63.199999999999996,19.700000000000003,7.0,2642.4,223.5,61.8,25.700000000000003,9.6,6264.200000000001,4184.7,484.3,223.3,106.5,53.6,29.8,17.1,12.399999999999999,8.4,1127.1,17.0,3243.3,2521.7,431.8,65.8,1.6
Auma Racheal,Wakiso Hill Wfc,Amus College Wfc,Wakiso Hill Wfc,Wmd12,Forwards,Fw,Loss,Home,99.65,7.0017,529.22,39.0,685.3782,3.0,324.8017,10.916699999999999,55.9482,24.5282,4.8889,5.2519,70.2629202207727,169.0,110.0,38.0,8.0,139.0,109.0,40.0,11.0,2.7445,0.5541,0.1159,0.0184,0.0024,2.8247999999999998,0.5245,0.1529,0.0532,0.011099999999999999,1.6444,1.2117,0.7968,0.46840000000000004,0.33930000000000005,0.1474,0.0852,0.045899999999999996,0.0191,2.2176,0.0258,0.8957999999999999,3.886,1.6907,0.5292,0.0,119.0,3.0,19.0,9.0,11.0,0.0,3158.5,259.2,54.599999999999994,10.899999999999999,1.8,2191.2,236.60000000000002,58.400000000000006,15.899999999999999,3.1,5990.4,3663.2000000000003,434.1,228.9,113.9,75.5,35.5,19.6,10.9,4.7,1397.4,6.5,3030.8,2414.2,452.0,93.19999999999999,0.0
Auma Racheal,Wakiso Hill Wfc,Amus College Wfc,Wakiso Hill Wfc,Wmd4,Forwards,Fw,Loss,Away,102.41666666666666,7.8145,285.44,33.0,773.8135,6.0,415.8922,11.9224,59.178799999999995,23.9362,4.9374,5.4178,76.30105777054517,218.0,131.0,62.0,21.0,218.0,122.0,55.0,28.0,2.9151,0.6132,0.1467,0.0379,0.0074,3.2573999999999996,0.5609999999999999,0.1895,0.0689,0.0174,2.1429,1.4327,0.8093,0.3987,0.2258,0.1279,0.0776,0.0429,0.0257,2.4904,0.0406,1.2988,4.5224,1.7079,0.2818,0.0037,387.0,6.0,20.0,11.0,2.0,0.0,2633.1000000000004,304.20000000000005,73.6,21.9,4.5,2751.5,253.9,72.7,24.3,5.9,6145.5,3593.2,525.6,240.1,108.5,59.4,33.7,19.799999999999997,11.6,6.9,1535.0,11.8,2883.6000000000004,2744.5,466.5,50.5,0.5
Auma Racheal,Wakiso Hill Wfc,Kampala Queens Fc,Wakiso Hill Wfc,Wmd1,Forwards,Fw,Draw,Away,96.96666666666667,4.876799999999999,185.793,22.0,489.136,2.0,272.5775,8.0107,43.4504,26.1042,4.7734,6.8889,50.29357167411481,133.0,102.0,35.0,5.0,131.0,79.0,30.0,21.0,1.8337,0.435,0.1011,0.0181,0.0011,1.9102000000000001,0.40650000000000003,0.1063,0.0505,0.0145,0.9265,1.1213,0.6153,0.3249,0.1648,0.0962,0.04,0.0282,0.009,1.5298,0.0206,0.4825,2.8682000000000003,1.3401,0.1772,0.0086,381.0,2.0,16.0,4.0,2.0,0.0,4051.9,197.0,49.4,10.6,0.8,1302.3000000000002,176.1,40.8,16.2,4.6,5849.5,4150.700000000001,407.0,181.5,87.7,43.6,25.0,10.8,7.3,2.5,928.2,5.4,3780.3,1670.1,366.1,32.0,1.2
Auma Racheal,Wakiso Hill Wfc,Kawempe Muslim Lfc,Wakiso Hill Wfc,Wmd14,Forwards,Fw,Loss,Away,94.3,3.9313000000000002,69.549,13.0,382.1412,0.0,211.62560000000002,6.5012,35.1403,21.9842,4.3704,5.3697,41.68928950159067,125.0,77.0,30.0,6.0,111.0,73.0,16.0,10.0,1.5216,0.2723,0.0591,0.0144,0.0016,1.6732999999999998,0.28659999999999997,0.075,0.0209,0.0067,0.9212,0.8175,0.476,0.1883,0.0773,0.0472,0.0214,0.011,0.0066,1.3573,0.0075,0.5208,2.4027000000000003,0.9383,0.0695,0.0,58.0,0.0,6.0,5.0,2.0,0.0,3897.0,154.79999999999998,34.1,8.8,1.2,1373.2,147.2,33.2,7.3,2.5,5659.1,4296.5,301.2,138.7,51.4,21.6,13.5,6.7,3.0,1.9,822.4,2.4,3962.8,1428.9,254.7,12.9,0.0
Auma Racheal,Wakiso Hill Wfc,Lady Doves Fc,Wakiso Hill Wfc,Wmd13,Forwards,Fw,Loss,Away,104.13333333333333,8.7744,500.961,41.0,843.5727999999999,3.0,394.08799999999997,12.7527,68.1832,25.4642,5.1378,6.7445,84.26120358514724,208.0,119.0,36.0,6.0,187.0,111.0,47.0,17.0,3.5012999999999996,0.6148,0.1089,0.0163,0.0027,3.696,0.6249,0.15799999999999997,0.0407,0.0109,2.0855,1.7748,1.0442,0.6116999999999999,0.31020000000000003,0.1491,0.0698,0.0395,0.020200000000000003,2.6548,0.0147,1.0752,4.907,2.2913,0.49520000000000003,0.0058,115.0,3.0,20.0,12.0,6.0,3.0,2842.5,300.9,57.5,9.9,1.7,2685.5,281.6,61.099999999999994,15.0,3.7,6259.2,3380.4,627.8,298.4,151.3,73.5,34.5,16.6,9.399999999999999,4.800000000000001,1658.4,4.3,2522.5,3026.9,620.6,88.6,0.8
Auma Racheal,Wakiso Hill Wfc,Rines Ss Wfc,Wakiso Hill Wfc,Wmd10,Forwards,Fw,Loss,Home,100.26666666666667,5.3035,209.235,25.0,522.3999,3.0,273.0407,7.9961,39.5553,23.3282,4.3926,6.0,52.893949468085104,161.0,91.0,38.0,3.0,143.0,78.0,42.0,16.0,2.0675,0.4128,0.0946,0.022600000000000002,0.0016,2.1264000000000003,0.3648,0.1527,0.0502,0.0102,1.4990999999999999,1.0036,0.5285,0.276,0.1615,0.0814,0.0501,0.030899999999999997,0.0158,1.6307,0.0259,0.9207000000000001,3.0576,1.116,0.2093,0.0,102.0,3.0,16.0,8.0,1.0,0.0,3578.0,211.2,46.4,13.2,1.0,1953.3,179.4,57.0,16.4,3.1,6059.0,4373.5,371.9,157.6,71.8,41.0,21.8,12.4,8.100000000000001,3.5,990.2,7.2,3884.7999999999997,1834.8,301.6,37.8,0.0
Babra Masitsa,Amus College Wfc,Makerere University Wfc,Amus College Wfc,Wmd19,Forwards,Lw,Win,Home,104.71666666666667,6.228400000000001,74.28200000000001,8.0,494.79049999999995,2.0,303.0063,8.6123,46.7535,23.2962,4.1495,5.0599,59.4785930288079,154.0,88.0,18.0,2.0,146.0,64.0,23.0,7.0,2.5265,0.3485,0.0683,0.0103,0.0005,2.8358,0.32489999999999997,0.0848,0.0244,0.004399999999999999,1.6446,1.4844,0.7048,0.21789999999999998,0.0941,0.038,0.0219,0.0121,0.0071,1.9994999999999998,0.004,0.9179999999999999,3.7939,1.4423,0.0743,0.0,41.0,2.0,6.0,1.0,1.0,0.0,2990.2,192.8,39.3,6.3999999999999995,0.5,2873.6000000000004,162.2,35.8,9.4,1.7,0.0,4254.4,531.8,210.0,62.2,25.9,10.3,5.9,3.6,2.1,1204.5,1.2,3639.8,2256.1,402.70000000000005,13.3,0.0
Barbra Aciro,Lady Doves Fc,Kampala Queens Fc,Lady Doves Fc,Wmd7,Defenders,Lb,Loss,Home,92.91666666666666,7.8931,311.573,30.0,753.8197,1.0,381.0139,11.5237,54.9182,23.7202,4.4593,4.8845,84.94816143497758,184.0,124.0,30.0,5.0,213.0,93.0,35.0,8.0,3.1562,0.5151,0.10930000000000001,0.0126,0.0025,3.3993,0.5468999999999999,0.1149,0.031,0.0053,2.2504999999999997,1.6921,0.8352999999999999,0.4003,0.2267,0.1028,0.056400000000000006,0.0246,0.0119,2.2832,0.009500000000000001,1.0996000000000001,4.6802,1.8017999999999998,0.3116,0.0,78.0,1.0,16.0,10.0,3.0,1.0,3100.7,250.5,55.5,8.3,1.4000000000000001,2467.8,250.0,44.6,11.6,1.9,6192.3,3694.4,607.5,248.89999999999998,103.7,55.900000000000006,26.2,14.4,6.7,2.8,1428.9,2.9,2716.3,2922.1000000000004,498.3,55.6,0.0
Barbra Aciro,Lady Doves Fc,Makerere University Wfc,Lady Doves Fc,Wmd20,Defenders,Lb,Draw,Home,97.53333333333333,8.186399999999999,200.365,22.0,771.4118000000001,2.0,384.56219999999996,12.454,61.292500000000004,22.9602,4.2627,4.3823,83.9343814080656,205.0,110.0,21.0,5.0,220.0,96.0,23.0,4.0,3.2668,0.5213,0.0824,0.0111,0.0008,3.6517999999999997,0.5355000000000001,0.0979,0.0179,0.0011,2.2933,1.5679,0.9567,0.4174,0.2073,0.0743,0.0329,0.0137,0.0043,2.6136,0.0052,1.1367,4.8866,1.9628999999999999,0.20040000000000002,0.0,62.0,2.0,10.0,10.0,2.0,0.0,2592.3,277.6,47.2,7.5,0.6,2638.8,261.5,39.7,6.8,0.4,5872.3,3179.3,565.2,272.2,111.5,51.6,19.4,8.5,3.7,1.3,1658.0,1.7,2201.3,3103.8,531.2,36.1,0.0
